id,transcript_text,bill_name,bill_stance,bill_reason,issue_name,issue_stance,issue_reason,district,state,zip_code,latitude,longitude,call_timestamp,stance
351,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about housing affordability in the Central Valley. I hope the Congressman takes this issue seriously. Thank you.,,,,housing,,,CA-09,CA,95207,37.897263,-121.152932,2026-03-01T22:44:40.417332,neutral
352,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95210,38.042151,-121.2194,2026-03-02T05:00:40.417335,neutral
353,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about immigration enforcement and ICE policy. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95210,37.801573,-121.131797,2026-03-04T07:19:40.417338,neutral
354,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I support it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,Epstein Files Transparency Act,,,housing,,,CA-09,CA,95210,38.075027,-121.179354,2026-03-03T11:58:40.417344,support
355,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I oppose it. I also want to mention concerns about the humanitarian situation in Gaza. Thank you.,Epstein Files Transparency Act,,,Gaza,,,CA-09,CA,95330,38.154628,-121.294616,2026-03-05T00:58:40.417347,oppose
356,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses the humanitarian situation in Gaza. I hope the Congressman takes this issue seriously. Thank you.,,,,Gaza,,,CA-09,CA,95219,37.829036,-121.301189,2026-03-04T03:35:40.417349,neutral
357,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on water shortages affecting agriculture. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95376,38.033564,-121.402439,2026-02-28T21:07:40.417352,support
358,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I support this bill because I think it goes too far. Thank you, have a good day.",Respect for Marriage Act,,,,,,CA-09,CA,95207,38.178801,-121.426784,2026-03-06T23:25:40.417355,support
359,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose this bill because I have concerns about the policy. Thank you, have a good day.",Respect for Marriage Act,,,,,,CA-09,CA,95210,37.998109,-121.172817,2026-03-06T05:45:40.417359,oppose
360,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Stop the Sexualization of Children Act (H.R.7661). I support this bill because I have concerns about the policy. Thank you, have a good day.",Stop the Sexualization of Children Act,,,,,,CA-09,CA,95376,37.98306,-121.167269,2026-03-07T11:50:40.417362,support
361,Hi I'm a constituent of Congressman Josh Harder. I hope Congress focuses on helping working families. Thank you.,,,,,,,CA-09,CA,95207,38.093969,-121.143793,2026-03-03T22:07:40.417364,neutral
362,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose it. I also want to mention concerns about healthcare affordability. Thank you.,Respect for Marriage Act,,,,,,CA-09,CA,95219,37.953278,-121.177123,2026-03-07T00:19:40.417367,oppose
363,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I support this bill because it would help working people. Thank you, have a good day.",,,,,,,CA-09,CA,95330,37.958489,-121.470537,2026-03-02T07:09:40.417370,support
364,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on the humanitarian situation in Gaza. I hope the Congressman takes this issue seriously. Thank you.,,,,Gaza,,,CA-09,CA,95330,37.802908,-121.169651,2026-03-07T04:27:40.417373,support
365,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I support this bill because I have concerns about the policy. Thank you, have a good day.",ROTOR Act,,,,,,CA-09,CA,95207,38.152794,-121.414753,2026-03-01T02:40:40.417376,support
366,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I support it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,Epstein Files Transparency Act,,,housing,,,CA-09,CA,95336,37.903076,-121.186126,2026-03-04T22:29:40.417379,support
367,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I oppose it. I also want to mention concerns about immigration enforcement and ICE policy. Thank you.,Epstein Files Transparency Act,,,ICE,,,CA-09,CA,95330,37.885216,-121.26837,2026-03-04T22:04:40.417382,oppose
368,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I oppose this bill because I think it goes too far. Thank you, have a good day.",Treat and Reduce Obesity Act,,,,,,CA-09,CA,95330,38.128249,-121.484067,2026-03-01T21:26:40.417385,oppose
369,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95210,38.191573,-121.329532,2026-03-06T12:21:40.417387,neutral
370,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I oppose it. I also want to mention concerns about the war with Iran. Thank you.,ROTOR Act,,,Iran,,,CA-09,CA,95210,37.851295,-121.497084,2026-03-02T23:38:40.417390,oppose
371,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Stop the Sexualization of Children Act (H.R.7661). I support this bill because I have concerns about the policy. Thank you, have a good day.",Stop the Sexualization of Children Act,,,,,,CA-09,CA,95219,37.849897,-121.291475,2026-03-01T10:27:40.417393,support
372,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Consolidated Appropriations Act 2026 (H.R.7148). I support this bill because I think it goes too far. Thank you, have a good day.",Consolidated Appropriations Act,,,,,,CA-09,CA,95219,37.882482,-121.454313,2026-02-28T19:00:40.417395,support
373,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on energy prices. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95207,38.181246,-121.31007,2026-03-05T19:10:40.417398,support
374,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95210,37.93319,-121.297531,2026-03-05T21:36:40.417401,support
375,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I support it. I also want to mention concerns about water shortages affecting agriculture. Thank you.,Respect for Marriage Act,,,,,,CA-09,CA,95219,38.194116,-121.150178,2026-03-05T18:53:40.417404,support
